route_dir,short_dir,route_short_name,direction_id,stop_id,route_id,stop_name,stop_sequence
"100004_1","105_1","105","1","46630","100004","NE 12th St & NE 11th Pl","34"
"100004_1","105_1","105","1","46640","100004","Union Ave NE & NE 12th St","37"
"100004_1","105_1","105","1","46650","100004","Union Ave NE & NE 11th St","41"
"100004_1","105_1","105","1","46660","100004","Union Ave NE & NE 10th St","46"
"100004_1","105_1","105","1","46670","100004","Union Ave NE & NE 8th St","51"
"100004_1","105_1","105","1","46672","100004","Union Ave NE & NE 7th St","54"
"100004_1","105_1","105","1","46674","100004","Union Ave NE & NE 6th St","60"
"100004_1","105_1","105","1","54150","100004","NE 4th St & Union Ave NE","67"
"100004_1","105_1","105","1","54152","100004","NE 4th St & Queen Ave NE","72"
"100004_1","105_1","105","1","54155","100004","NE 4th St & Monroe Ave NE","80"
"100004_1","105_1","105","1","54170","100004","NE 4th St & Index Pl NE","95"
"100004_1","105_1","105","1","54180","100004","NE 4th St & Edmonds Ave NE","103"
"100004_1","105_1","105","1","54182","100004","Edmonds Ave NE & NE 3rd St","111"
"100004_1","105_1","105","1","54842","100004","Harrington Ave NE & NE 16th St","1"
"100004_1","105_1","105","1","54843","100004","Harrington Ave NE & NE 12th St","10"
"100004_1","105_1","105","1","54980","100004","Sunset Blvd N & N 3rd St","136"
"100004_1","105_1","105","1","54990","100004","Bronson Way N & Park Ave N","157"
"100005_0","106_0","106","0","1471","100005","S Jackson St & 5th Ave S","1"
"100005_0","106_0","106","0","1480","100005","S Jackson St & Maynard Ave S","6"
"100005_0","106_0","106","0","1490","100005","S Jackson St & 8th Ave S","10"
"100005_0","106_0","106","0","8540","100005","S Jackson St & 12th Ave S","19"
"100005_0","106_0","106","0","8550","100005","Rainier Ave S & S King St","23"
"100005_0","106_0","106","0","8590","100005","Rainier Ave S & S Charles St","31"
"100005_0","106_0","106","0","8608","100005","Rainier Ave S & I-90","39"
"100005_0","106_0","106","0","8620","100005","Rainier Ave S & S State St","48"
"100005_0","106_0","106","0","8641","100005","Rainier Ave S & S Walker St","55"
"100005_0","106_0","106","0","8660","100005","Rainier Ave S & S Bayview St","61"
"100005_0","106_0","106","0","8681","100005","Rainier Ave S & S Stevens St","65"
"100005_0","106_0","106","0","9000","100005","Rainier Ave S & S Henderson St","225"
"100005_0","106_0","106","0","9010","100005","Rainier Ave S & 51st Ave S","232"
"100005_0","106_0","106","0","31132","100005","S Henderson St & Martin L King Jr Way S","216"
"100005_0","106_0","106","0","31134","100005","S Henderson St & 48th Ave S","222"
"100005_0","106_0","106","0","46420","100005","Renton Ave Ext & Hardie Ave SW","368"
"100005_0","106_0","106","0","46430","100005","Rainier Ave S & Hayes Pl SW","375"
"100005_0","106_0","106","0","46440","100005","S 3rd St & Rainier Ave S","390"
"100005_0","106_0","106","0","46450","100005","S 3rd St & Shattuck Ave S","392"
"100005_0","106_0","106","0","46464","100005","Renton TC - Bay 9","403"
"100005_0","106_0","106","0","55226","100005","51st Ave S & S Fletcher St","241"
"100005_0","106_0","106","0","55960","100005","Martin L King Jr Way S & S Winthrop St","71"
"100005_0","106_0","106","0","55980","100005","Martin L King Jr Way S & S Walden St","82"
"100005_0","106_0","106","0","55991","100005","Martin L King Jr Way S & S Andover St","91"
"100005_0","106_0","106","0","56000","100005","Martin L King Jr Way S & S Dakota St","101"
"100005_0","106_0","106","0","56021","100005","Martin L King Jr Way S & S Columbian Way","111"
"100005_0","106_0","106","0","56031","100005","Martin L King Jr Way S & S Alaska St","116"
"100005_0","106_0","106","0","56041","100005","Martin L King Jr Way S & S Edmunds St","119"
"100005_0","106_0","106","0","56061","100005","Martin L King Jr Way S & S Dawson St","127"
"100005_0","106_0","106","0","56081","100005","Martin L King Jr Way S & S Orcas St","137"
"100005_0","106_0","106","0","56099","100005","Martin L King Jr Way S & S Raymond St","146"
"100005_0","106_0","106","0","56111","100005","Martin L King Jr Way S & S Graham St","153"
"100005_0","106_0","106","0","56130","100005","Martin L King Jr Way S & S Holly St","163"
"100005_0","106_0","106","0","56151","100005","Martin L King Jr Way S & S Myrtle St","169"
"100005_0","106_0","106","0","56161","100005","Martin L King Jr Way S & S Othello St","174"
"100005_0","106_0","106","0","56162","100005","Martin L King Jr Way S & S Webster St","180"
"100005_0","106_0","106","0","56164","100005","Martin L King Jr Way S & S Kenyon St","187"
"100005_0","106_0","106","0","56165","100005","Martin L King Jr Way S & S Thistle St","200"
"100005_0","106_0","106","0","56275","100005","Renton Ave S & S Roxbury St","245"
"100005_0","106_0","106","0","56280","100005","Renton Ave S & 52nd Ave S","246"
"100005_0","106_0","106","0","56290","100005","Renton Ave S & 54th Ave S","250"
"100005_0","106_0","106","0","56300","100005","Renton Ave S & 55th Ave S","252"
"100005_0","106_0","106","0","56310","100005","Renton Ave S & 57th Ave S","254"
"100005_0","106_0","106","0","56320","100005","Renton Ave S & S Victor St","257"
"100005_0","106_0","106","0","56330","100005","Renton Ave S & S Ryan St","261"
"100005_0","106_0","106","0","56340","100005","Renton Ave S & S Prentice St","265"
"100005_0","106_0","106","0","56350","100005","Renton Ave S & S Bangor St","269"
"100005_0","106_0","106","0","56360","100005","Renton Ave S & S Hazel St","271"
"100005_0","106_0","106","0","56370","100005","Renton Ave S & S Fountain St","273"
"100005_0","106_0","106","0","56372","100005","Renton Ave S & S 116th Pl","283"
"100005_0","106_0","106","0","56373","100005","Renton Ave S & 68th Ave S","288"
"100005_0","106_0","106","0","56374","100005","Renton Ave S & 72nd Ave S","296"
"100005_0","106_0","106","0","56376","100005","Renton Ave S & 74th Ave S","308"
"100005_0","106_0","106","0","56440","100005","Renton Ave S & 75th Ave S","321"
"100005_0","106_0","106","0","56450","100005","Renton Ave S & S 126th St","326"
"100005_0","106_0","106","0","56460","100005","Renton Ave S & 76th Ave S","333"
"100005_0","106_0","106","0","56470","100005","Renton Ave S & 78th Ave S","337"
"100005_0","106_0","106","0","56480","100005","Renton Ave S & S 128th St","342"
"100005_0","106_0","106","0","56490","100005","Renton Ave S & S 130th St","346"
"100005_0","106_0","106","0","56500","100005","Renton Ave S & S 132nd St","348"
"100005_1","106_1","106","1","843","100005","5th Ave S & S Jackson St","282"
"100005_1","106_1","106","1","843","100005","5th Ave S & S Jackson St","453"
"100005_1","106_1","106","1","1500","100005","S Jackson St & 8th Ave S","274"
"100005_1","106_1","106","1","1500","100005","S Jackson St & 8th Ave S","445"
"100005_1","106_1","106","1","1510","100005","S Jackson St & Maynard Ave S","278"
"100005_1","106_1","106","1","1510","100005","S Jackson St & Maynard Ave S","449"
"100005_1","106_1","106","1","3600","100005","S Jackson St & 12th Ave S","265"
"100005_1","106_1","106","1","3600","100005","S Jackson St & 12th Ave S","436"
"100005_1","106_1","106","1","8080","100005","Rainier Ave S & S Fisher Pl","171"
"100005_1","106_1","106","1","8401","100005","Rainier Ave S & Mount Baker Transit Center - Bay 1","216"
"100005_1","106_1","106","1","8401","100005","Rainier Ave S & Mount Baker Transit Center - Bay 1","387"
"100005_1","106_1","106","1","8429","100005","Rainier Ave S & S Bayview St","221"
"100005_1","106_1","106","1","8429","100005","Rainier Ave S & S Bayview St","392"
"100005_1","106_1","106","1","8440","100005","Rainier Ave S & S Walker St","226"
"100005_1","106_1","106","1","8440","100005","Rainier Ave S & S Walker St","397"
"100005_1","106_1","106","1","8450","100005","Rainier Ave S & S Plum St","230"
"100005_1","106_1","106","1","8450","100005","Rainier Ave S & S Plum St","401"
"100005_1","106_1","106","1","8460","100005","Rainier Ave S & S Grand St","233"
"100005_1","106_1","106","1","8460","100005","Rainier Ave S & S Grand St","404"
"100005_1","106_1","106","1","8485","100005","Rainier Ave S & I-90","243"
"100005_1","106_1","106","1","8485","100005","Rainier Ave S & I-90","414"
"100005_1","106_1","106","1","8492","100005","Rainier Ave S & S Norman St","249"
"100005_1","106_1","106","1","8492","100005","Rainier Ave S & S Norman St","420"
"100005_1","106_1","106","1","8510","100005","Rainier Ave S & S Dearborn St","256"
"100005_1","106_1","106","1","8510","100005","Rainier Ave S & S Dearborn St","427"
"100005_1","106_1","106","1","8530","100005","S Jackson St & Boren Ave S","263"
"100005_1","106_1","106","1","8530","100005","S Jackson St & Boren Ave S","434"
"100005_1","106_1","106","1","30140","100005","S Henderson St & Rainier Ave S","5"
"100005_1","106_1","106","1","30140","100005","S Henderson St & Rainier Ave S","176"
"100005_1","106_1","106","1","30160","100005","S Henderson St & Renton Ave S","10"
"100005_1","106_1","106","1","30160","100005","S Henderson St & Renton Ave S","181"
"100005_1","106_1","106","1","34544","100005","S Henderson St & Rainier Ave S","1"
"100005_1","106_1","106","1","45320","100005","S 2nd St & Shattuck Ave S","17"
"100005_1","106_1","106","1","45340","100005","Rainier Ave S & SW Victoria St","24"
"100005_1","106_1","106","1","45350","100005","Renton Ave Ext & Hardie Ave NW","32"
"100005_1","106_1","106","1","46464","100005","Renton TC - Bay 9","1"
"100005_1","106_1","106","1","55000","100005","Renton Ave S & S 132nd St","52"
"100005_1","106_1","106","1","55010","100005","Renton Ave S & S 130th St","56"
"100005_1","106_1","106","1","55020","100005","Renton Ave S & S 128th St","59"
"100005_1","106_1","106","1","55030","100005","Renton Ave S & 78th Ave S","63"
"100005_1","106_1","106","1","55040","100005","Renton Ave S & 76th Ave S","68"
"100005_1","106_1","106","1","55050","100005","Renton Ave S & S 126th St","73"
"100005_1","106_1","106","1","55060","100005","Renton Ave S & 75th Ave S","79"
"100005_1","106_1","106","1","55062","100005","Renton Ave S & 74th Ave S","91"
"100005_1","106_1","106","1","55064","100005","Renton Ave S & 72nd Ave S","105"
"100005_1","106_1","106","1","55066","100005","Renton Ave S & 68th Ave S","109"
"100005_1","106_1","106","1","55068","100005","Renton Ave S & S 116th Pl","119"
"100005_1","106_1","106","1","55130","100005","Renton Ave S & S Fountain Pl","127"
"100005_1","106_1","106","1","55140","100005","Renton Ave S & S Hazel St","130"
"100005_1","106_1","106","1","55150","100005","Renton Ave S & S Bangor St","132"
"100005_1","106_1","106","1","55160","100005","Renton Ave S & S Prentice St","135"
"100005_1","106_1","106","1","55170","100005","Renton Ave S & S Ryan St","139"
"100005_1","106_1","106","1","55180","100005","Renton Ave S & S Victor St","143"
"100005_1","106_1","106","1","55190","100005","Renton Ave S & 57th Ave S","146"
"100005_1","106_1","106","1","55200","100005","Renton Ave S & S Norfolk St","147"
"100005_1","106_1","106","1","55210","100005","Renton Ave S & 54th Ave S","151"
"100005_1","106_1","106","1","55220","100005","Renton Ave S & 52nd Ave S","154"
"100005_1","106_1","106","1","55472","100005","51st Ave S & Renton Ave S","157"
"100005_1","106_1","106","1","55474","100005","51st Ave S & S Fletcher St","159"
"100005_1","106_1","106","1","55583","100005","Martin L King Jr Way S & S Henderson St","15"
"100005_1","106_1","106","1","55583","100005","Martin L King Jr Way S & S Henderson St","186"
"100005_1","106_1","106","1","55589","100005","Martin L King Jr Way S & S Thistle St","33"
"100005_1","106_1","106","1","55589","100005","Martin L King Jr Way S & S Thistle St","204"
"100005_1","106_1","106","1","55590","100005","Martin L King Jr Way S & S Kenyon St","51"
"100005_1","106_1","106","1","55590","100005","Martin L King Jr Way S & S Kenyon St","222"
"100005_1","106_1","106","1","55593","100005","Martin L King Jr Way S & S Webster St","59"
"100005_1","106_1","106","1","55593","100005","Martin L King Jr Way S & S Webster St","230"
"100005_1","106_1","106","1","55651","100005","Martin L King Jr Way S & S Othello St","68"
"100005_1","106_1","106","1","55651","100005","Martin L King Jr Way S & S Othello St","239"
"100005_1","106_1","106","1","55661","100005","Martin L King Jr Way S & S Myrtle St","74"
"100005_1","106_1","106","1","55661","100005","Martin L King Jr Way S & S Myrtle St","245"
"100005_1","106_1","106","1","55681","100005","Martin L King Jr Way S & S Holly St","87"
"100005_1","106_1","106","1","55681","100005","Martin L King Jr Way S & S Holly St","258"
"100005_1","106_1","106","1","55702","100005","Martin L King Jr Way S & S Graham St","101"
"100005_1","106_1","106","1","55702","100005","Martin L King Jr Way S & S Graham St","272"
"100005_1","106_1","106","1","55711","100005","Martin L King Jr Way S & 37th Ave S","108"
"100005_1","106_1","106","1","55711","100005","Martin L King Jr Way S & 37th Ave S","279"
"100005_1","106_1","106","1","55729","100005","Martin L King Jr Way S & S Orcas St","121"
"100005_1","106_1","106","1","55729","100005","Martin L King Jr Way S & S Orcas St","292"
"100005_1","106_1","106","1","55735","100005","Martin L King Jr Way S & S Dawson St","131"
"100005_1","106_1","106","1","55735","100005","Martin L King Jr Way S & S Dawson St","302"
"100005_1","106_1","106","1","55771","100005","Martin L King Jr Way S & S Edmunds St","147"
"100005_1","106_1","106","1","55771","100005","Martin L King Jr Way S & S Edmunds St","318"
"100005_1","106_1","106","1","55780","100005","Martin L King Jr Way S & S Alaska St","153"
"100005_1","106_1","106","1","55780","100005","Martin L King Jr Way S & S Alaska St","324"
"100005_1","106_1","106","1","55790","100005","Martin L King Jr Way S & S Columbian Way","160"
"100005_1","106_1","106","1","55790","100005","Martin L King Jr Way S & S Columbian Way","331"
"100005_1","106_1","106","1","55802","100005","Martin L King Jr Way S & S Dakota St","173"
"100005_1","106_1","106","1","55802","100005","Martin L King Jr Way S & S Dakota St","344"
"100005_1","106_1","106","1","55812","100005","Martin L King Jr Way S & S Andover St","180"
"100005_1","106_1","106","1","55812","100005","Martin L King Jr Way S & S Andover St","351"
"100005_1","106_1","106","1","55831","100005","Martin L King Jr Way S & S Walden St","194"
"100005_1","106_1","106","1","55831","100005","Martin L King Jr Way S & S Walden St","365"
"100005_1","106_1","106","1","55851","100005","Martin L King Jr Way S & S Hanford St","207"
"100005_1","106_1","106","1","55851","100005","Martin L King Jr Way S & S Hanford St","378"
"100006_0","107_0","107","0","3810","100006","Beacon Ave S & S Lander St","1"
"100006_0","107_0","107","0","9000","100006","Rainier Ave S & S Henderson St","234"
"100006_0","107_0","107","0","9010","100006","Rainier Ave S & 51st Ave S","241"
"100006_0","107_0","107","0","30790","100006","15th Ave S & S Dakota St","22"
"100006_0","107_0","107","0","30800","100006","15th Ave S & S Nevada St","24"
"100006_0","107_0","107","0","30970","100006","Beacon Ave S & S Myrtle St","120"
"100006_0","107_0","107","0","30980","100006","Beacon Ave S & S Othello St","124"
"100006_0","107_0","107","0","31001","100006","Beacon Ave S & S Webster St","128"
"100006_0","107_0","107","0","31010","100006","Beacon Ave S & S Holden St","135"
"100006_0","107_0","107","0","31030","100006","Beacon Ave S & S Monroe St","145"
"100006_0","107_0","107","0","31050","100006","Beacon Ave S & S Thistle St","148"
"100006_0","107_0","107","0","31060","100006","Beacon Ave S & S Cloverdale St","151"
"100006_0","107_0","107","0","31070","100006","Beacon Ave S & 37th Ave S","160"
"100006_0","107_0","107","0","31090","100006","39th Ave S & S Barton St","169"
"100006_0","107_0","107","0","31111","100006","39th Ave S & S Cambridge St","171"
"100006_0","107_0","107","0","31130","100006","Carkeek Dr S & 40th Ave S","186"
"100006_0","107_0","107","0","31131","100006","Carkeek Dr S & 41st Ave S","207"
"100006_0","107_0","107","0","31132","100006","S Henderson St & Martin L King Jr Way S","225"
"100006_0","107_0","107","0","31134","100006","S Henderson St & 48th Ave S","231"
"100006_0","107_0","107","0","41740","100006","13th Ave S & S Bailey St","78"
"100006_0","107_0","107","0","41750","100006","S Albro Pl & Stanley Ave S","82"
"100006_0","107_0","107","0","42048","100006","15th Ave S & S Stevens St","10"
"100006_0","107_0","107","0","42050","100006","15th Ave S & S Hanford St","13"
"100006_0","107_0","107","0","42070","100006","15th Ave S & S Spokane St","16"
"100006_0","107_0","107","0","42080","100006","15th Ave S & S Oregon St","30"
